Vehicle No,Vehicle Name  ,Company  ,Latitude,Longitude,Gps,Branch,Vehicletype,Gpsactualtime,Datetime,Status,Devicemodel,Speed,Imeino,Odometer,Poi,Immobilize State  ,Ign,Driver First Name,Angle,Sos,Externalvolt,Driver Last Name,Power,Location
MH48J0760,--,SWM,19.3834166,72.8387633,ON,A,Crane,20-10-2024 18:58:49,20-10-2024 18:58:50,STOP,FMB920,0,352016706670924,4478709,--,--,OFF,--,157,--,12.28,--,ON,"Mosque, Vasai, Samarth Krupa Nagar, Vasai East, Vasai-Virar, Maharashtra (NE)"
5755120532307,--,RTSVVMC,19.413595,72.819905,ON,RTSVVMC,CamperVan,20-10-2024 18:58:24,20-10-2024 18:58:25,IDLE,FMB920,0,352016708224043,5498093,1.72 km from U. S. School,--,ON,--,200,--,25.63,--,ON,"The Tree House, Shop No. 2/ 10, 1St Floor, Mahavirkripa, Achole Cross Road, Nalasopara East, Sanyukta Nagar, Moregaon Talao, Nalasopara East, Thane, Maharashtra (SW)"
MH48BM9473,--,RTSVVMC,19.4703533,72.8183266,ON,RTSVVMC,CamperVan,20-10-2024 18:56:37,20-10-2024 18:56:38,RUNNING,FMB920,14,352592572735223,19053669,--,--,ON,--,220,--,13.31,--,ON,"Jivdani Devi Mandir Mahadwar -1, Paachpayri, Chandansar Rd, Near Beggers Home Stop, Pachpayari, Virar East, Virar, Maharashtra (NE)"
MH48CB1643,--,MEDICAL DEPT,19.4153233,72.8069883,ON,B,CamperVan,20-10-2024 18:56:21,20-10-2024 18:56:22,STOP,FMB920,0,352592572818839,721113,--,--,OFF,--,0,--,12.5,--,ON,"Sacred Heart High School, Shurparak Nagar, Samel Pada, Nalasopara West, Nala Sopara, Maharashtra (SE)"
MH48BM7147,--,MEDICAL DEPT,19.4217716,72.82247,ON,I,CamperVan,20-10-2024 18:56:58,20-10-2024 18:56:58,RUNNING,FMB920,0,352592572734838,6926582,--,--,ON,--,271,--,13.57,--,ON,"Tulinj Naka, Nilemore, Nalasopara West, Nala Sopara, Maharashtra (SW)"
MH48BM6897,--,RTSVVMC,19.346515,72.8166199,ON,RTSVVMC,CamperVan,20-10-2024 18:57:02,20-10-2024 18:57:02,RUNNING,FMB920,18,352592571470525,8282150,--,--,ON,--,329,--,14.04,--,ON,"Kidzee Sparkling Kidz, Big Carpentry, Greenwood Residency, Tamtalao - Mulgaon Rd, Dandoli, Vasai West, Mulgaon, Maharashtra (NE)"
MH48BM6845,--,RTSVVMC,19.4244533,72.8207283,ON,RTSVVMC,CamperVan,20-10-2024 18:56:58,20-10-2024 18:56:58,STOP,FMB920,7,352016705797793,2954492,0.54 km from U. S. School,--,OFF,--,225,--,12.09,--,ON,"Taki-Virar Rd, Ostwal Nagari, Damodar Nagar, Nalasopara East, Nala Sopara, Maharashtra (NW)"
MH02CE8389,--,RTSVVMC,19.4361116,72.8227933,ON,RTSVVMC,CamperVan,20-10-2024 18:56:53,20-10-2024 18:56:54,IDLE,FMB920,0,352016706570223,6906613,0.53 km from Dream Tower,--,ON,--,229,--,14.2,--,ON,"Near Khushi Mobile Zone, Santosh Bhuvan, Pelhar Rd, Oswal Nagari, Nalasopara East, Nala Sopara, Maharashtra (NE)"
MH48CB0218,--,SWM,19.4503266,72.8045616,ON,A,Forklift,20-10-2024 18:56:42,20-10-2024 18:56:42,STOP,FMB920,0,352016706554037,7565712,2.57 km from Raj palace masjid,--,OFF,--,146,--,12.74,--,ON,"Highway Phata, Kamanwala Nagar, Sheetal Nagar, Virar West, Virar, Maharashtra (NW)"
5755120532311,--,RTSVVMC,19.38345,72.8278033,ON,RTSVVMC,CamperVan,20-10-2024 18:56:59,20-10-2024 18:56:59,STOP,FMB920,0,352016709170880,3452970,--,--,OFF,--,291,--,12.14,--,ON,"8-7, Vasai Rd, Vishal Nagar, Vasai West, Vasai-Virar, Maharashtra (NW)"
MH48BM9473,--,RTSVVMC,19.4712583,72.8195083,ON,RTSVVMC,CamperVan,20-10-2024 18:55:53,20-10-2024 18:55:54,RUNNING,FMB920,9,352592572735223,19053507,--,--,ON,--,200,--,13.18,--,ON,"213, Chandansar Rd, Sai Nath Nagar, Virar East, Virar, Maharashtra (SW)"
MH48CB0137,--,MEDICAL DEPT,19.1371666,72.8550283,ON,C,CamperVan,20-10-2024 18:55:10,20-10-2024 18:55:10,RUNNING,FMB920,24,352592572734754,8956473,--,--,ON,--,2,--,13.73,--,ON,"Kanorita Garment Hub, 6, Station Rd, Janta Nagar, Gandhi Nagar Society, Harijan Nagar Nagar, Jogeshwari East, Mumbai, Maharashtra (NW)"
MH48BM7147,--,MEDICAL DEPT,19.421815,72.8226633,ON,I,CamperVan,20-10-2024 18:55:51,20-10-2024 18:55:52,RUNNING,FMB920,8,352592572734838,6926535,--,--,ON,--,222,--,13.53,--,ON,"Tulinj Naka, Nilemore, Nalasopara West, Nala Sopara, Maharashtra (SW)"
MH48BM6897,--,RTSVVMC,19.3447616,72.8147783,ON,RTSVVMC,CamperVan,20-10-2024 18:56:00,20-10-2024 18:56:01,RUNNING,FMB920,12,352592571470525,8281822,--,--,ON,--,305,--,13.88,--,ON,"Satma Devi Mandir, Satma Devi, Vasai West, Mulgaon, Maharashtra (SE)"
MH48BM6845,--,RTSVVMC,19.4242233,72.8214483,ON,RTSVVMC,CamperVan,20-10-2024 18:55:59,20-10-2024 18:56:00,STOP,FMB920,14,352016705797793,2954331,0.59 km from Sai Children School,--,OFF,--,278,--,12.96,--,ON,"Taki-Virar Rd, Ostwal Nagari, Damodar Nagar, Nalasopara East, Nala Sopara, Maharashtra (NE)"
MH48BM8243,--,RTSVVMC,19.406005,72.833585,ON,RTSVVMC,CamperVan,20-10-2024 18:55:27,20-10-2024 18:55:28,STOP,FMB920,0,352016708029863,4583731,--,--,OFF,--,0,--,12.76,--,ON,"Ratan General Store, Shop no.22, Turing Point, Sector-,, 1, Vasant Nagari, Vasai East, Vasai-Virar, Maharashtra (SW)"
MH48CB0228,--,SWM,19.4008016,72.8433016,ON,F,Truck,20-10-2024 18:55:14,20-10-2024 18:55:14,STOP,FMB920,0,352016707281028,8531610,--,--,OFF,--,311,--,12.94,--,ON,"129, Main Rd, Golani Naka, Vasai East, Vasai-Virar, Maharashtra (NW)"
MH02CE8389,--,RTSVVMC,19.4361116,72.8227933,ON,RTSVVMC,CamperVan,20-10-2024 18:55:53,20-10-2024 18:55:53,IDLE,FMB920,0,352016706570223,6906613,0.53 km from Dream Tower,--,ON,--,229,--,14.18,--,ON,"Near Khushi Mobile Zone, Santosh Bhuvan, Pelhar Rd, Oswal Nagari, Nalasopara East, Nala Sopara, Maharashtra (NE)"
5755120532311,--,RTSVVMC,19.3830633,72.8281133,ON,RTSVVMC,CamperVan,20-10-2024 18:55:58,20-10-2024 18:55:58,RUNNING,FMB920,7,352016709170880,3452918,--,--,ON,--,331,--,13.47,--,ON,"Cosmos Bank, Shop No. 16, Maurya Shopping Centre, Ground Floor, Ambadi Rd, Shastri Nagar, Vishal Nagar, Vasai West, Vasai-Virar, Maharashtra (SW)"
MH48BM9473,--,RTSVVMC,19.4727366,72.8218233,ON,RTSVVMC,CamperVan,20-10-2024 18:54:01,20-10-2024 18:54:02,RUNNING,FMB920,21,352592572735223,19053206,--,--,ON,--,247,--,13.3,--,ON,"Adv Chandansinh Solanki English School, Chandansar Rd, Sai Nath Nagar, Virar East, Mumbai, Maharashtra (NE)"
MH48BM7023,--,RTSVVMC,19.4456983,72.8089299,ON,RTSVVMC,CamperVan,20-10-2024 18:53:59,20-10-2024 18:54:00,STOP,FMB920,0,352016708313465,3946156,"1.47 km from GAGANGIRI COMP(RANPADA), BOLINJ, VIRAR (W)",--,OFF,--,0,--,12.62,--,ON,"ganesh temple, Yashwant Nagar Rd, Virat Nagar, Virar West, Virar, Maharashtra (SE)"
MH48BM7147,--,MEDICAL DEPT,19.422025,72.8233566,ON,I,CamperVan,20-10-2024 18:53:56,20-10-2024 18:53:57,RUNNING,FMB920,0,352592572734838,6926435,--,--,ON,--,239,--,13.54,--,ON,"SHUBH HOSPITAL, 1ST,FLOOR, DR.KUMBHAR BUILDING, TULINJ CHAR RASTA, NALLASOPARA EAST, Damodar Nagar, Nalasopara East, THANE, Maharashtra (SE)"
MH48BM6897,--,RTSVVMC,19.3429066,72.81672,ON,RTSVVMC,CamperVan,20-10-2024 18:53:56,20-10-2024 18:53:57,STOP,FMB920,0,352592571470525,8281512,--,--,OFF,--,147,--,12.27,--,ON,"Bassein Catholic Co-Operative Bank ATM, Mulgaon-Khochivda Rd, Verbhat Wadi, Ali Villa, Naigaon West, Khochivade, Maharashtra (SE)"
MH48BM6845,--,RTSVVMC,19.4220183,72.82304,ON,RTSVVMC,CamperVan,20-10-2024 18:53:53,20-10-2024 18:53:54,RUNNING,FMB920,7,352016705797793,2953944,0.84 km from Sai Children School,--,ON,--,43,--,13.34,--,ON,"4, Sainath Nagar, Ambawadi, Nalasopara East, Nala Sopara, Maharashtra (NW)"
MH02CE8389,--,RTSVVMC,19.43623,72.8228916,ON,RTSVVMC,CamperVan,20-10-2024 18:54:00,20-10-2024 18:54:01,RUNNING,FMB920,0,352016706570223,6906594,0.55 km from Dream Tower,--,ON,--,178,--,13.34,--,ON,"Near Khushi Mobile Zone, Santosh Bhuvan, Pelhar Rd, Oswal Nagari, Nalasopara East, Nala Sopara, Maharashtra (NE)"
5755120532380,--,RTSVVMC,19.4503116,72.8048516,ON,RTSVVMC,CamperVan,20-10-2024 18:53:34,20-10-2024 18:53:34,STOP,FMB920,0,352016706554110,8942829,"1.01 km from GAGANGIRI COMP(RANPADA), BOLINJ, VIRAR (W)",--,OFF,--,218,--,13.09,--,ON,"Highway Phata, Kamanwala Nagar, Sheetal Nagar, Virar West, Virar, Maharashtra (NW)"
5755120532311,--,RTSVVMC,19.386065,72.827,ON,RTSVVMC,CamperVan,20-10-2024 18:53:57,20-10-2024 18:53:58,RUNNING,FMB920,20,352016709170880,3452490,--,--,ON,--,155,--,13.39,--,ON,"Rolls On Coals, Ambadi Rd, Shastri Nagar, Vishal Nagar, Vasai West, Vasai-Virar, Maharashtra (SE)"
MH48BM9473,--,RTSVVMC,19.47338,72.8243116,ON,RTSVVMC,CamperVan,20-10-2024 18:53:00,20-10-2024 18:53:00,RUNNING,FMB920,11,352592572735223,19052933,--,--,ON,--,256,--,13.32,--,ON,"Kopri Naka, Shastri Nagar, Virar East, Virar, Maharashtra (SW)"
MH48BM7147,--,MEDICAL DEPT,19.4221633,72.8237116,ON,I,CamperVan,20-10-2024 18:52:58,20-10-2024 18:52:58,RUNNING,FMB920,7,352592572734838,6926404,--,--,ON,--,263,--,13.6,--,ON,"Utsav Restaurant, Sai Kiran Narayan Nagar Tulinj Road Nallasopara East, Damodar Nagar, Nalasopara East, Nala Sopara, Maharashtra (SE)"
MH48BM6897,--,RTSVVMC,19.3440533,72.81571,ON,RTSVVMC,CamperVan,20-10-2024 18:52:52,20-10-2024 18:52:52,RUNNING,FMB920,23,352592571470525,8281346,--,--,ON,--,145,--,14.12,--,ON,"Bassein Catholic Co-Operative Bank ATM, Mulgaon-Khochivda Rd, Verbhat Wadi, Ali Villa, Naigaon West, Khochivade, Maharashtra (SW)"
MH48BM6845,--,RTSVVMC,19.4217816,72.8228866,ON,RTSVVMC,CamperVan,20-10-2024 18:52:58,20-10-2024 18:52:58,RUNNING,FMB920,6,352016705797793,2953874,0.86 km from Sai Children School,--,ON,--,29,--,13.38,--,ON,"Tulinj Naka, Moregaon Talao, Nalasopara East, Nala Sopara, Maharashtra (SE)"
MH48C0277,--,SWM,19.3424483,72.805965,ON,I,Crane,20-10-2024 18:52:51,20-10-2024 18:52:52,STOP,FMB920,0,352016707608105,5620389,--,--,OFF,--,61,--,12.94,--,ON,"Ganpati Mandir, Mathma Gandhi (MG) Road, Koliwada, Vasai West, Vasai-Virar, Maharashtra (SE)"
MH48C0282,--,SWM,19.450445,72.8047249,ON,C,Crane,20-10-2024 18:52:32,20-10-2024 18:52:32,STOP,FMB920,0,352016706663440,5066305,2.57 km from Raj palace masjid,--,OFF,--,194,--,12.97,--,ON,"Highway Phata, Kamanwala Nagar, Sheetal Nagar, Virar West, Virar, Maharashtra (NW)"
MH48AY237 Z8,--,SWM,19.4114216,72.8203266,ON,D,Compactor,20-10-2024 18:52:28,20-10-2024 18:52:28,IDLE,FMB920,0,352016706590577,5563835,2.13 km from Rehan Medical,--,ON,--,138,--,24.61,--,ON,"Kali Mata Temple, Nalasopara Station Road, Shiv Chaya Chawl, Yashvant Viva Twp, Nalasopara East, Nala Sopara, Maharashtra (NW)"
MH04CG2610,--,RTSVVMC,19.4421466,72.8799783,ON,RTSVVMC,DUMPER,20-10-2024 18:52:41,20-10-2024 18:52:41,STOP,FMB920,0,352016706611738,2814711,--,--,OFF,--,353,--,12.09,--,ON,"Golden Quadrilateral, Dhaniv, Maharashtra (SW)"
MH02CE8389,--,RTSVVMC,19.4376366,72.8231983,ON,RTSVVMC,CamperVan,20-10-2024 18:52:58,20-10-2024 18:52:58,RUNNING,FMB920,7,352016706570223,6906432,0.68 km from Dream Tower,--,ON,--,201,--,13.34,--,ON,"Sidaba Devi Mandir, Rock Garden Society,, Ekvira Darshan, Nalasopara East, Nala Sopara, Maharashtra (SE)"
MH48AY245 Z17,--,SWM,19.4056883,72.8561599,ON,H,Compactor,20-10-2024 18:52:19,20-10-2024 18:52:20,IDLE,FMB920,0,352016706590460,7267085,--,--,ON,--,275,--,24.49,--,ON,"Bhoidapada, Bhoidapada, Sativali Rd, Golani Naka, Vasai East, Golani Naka, Vasai East, Waliv, Maharashtra (NE)"
5755120532380,--,RTSVVMC,19.4503116,72.8048516,ON,RTSVVMC,CamperVan,20-10-2024 18:52:56,20-10-2024 18:52:56,STOP,FMB920,0,352016706554110,8942829,"1.01 km from GAGANGIRI COMP(RANPADA), BOLINJ, VIRAR (W)",--,OFF,--,218,--,13.13,--,ON,"Highway Phata, Kamanwala Nagar, Sheetal Nagar, Virar West, Virar, Maharashtra (NW)"
MH48B0118,--,SWM,19.4300383,72.8488433,ON,F,Crane,20-10-2024 18:52:30,20-10-2024 18:52:31,STOP,FMB920,0,352016708219670,5767099,--,--,OFF,--,83,--,12.52,--,ON,"Sai Ram Mandir, Hawai Pada, Nalasopara East, Bilalpada, Maharashtra (SE)"
5755120532311,--,RTSVVMC,19.3888616,72.8265733,ON,RTSVVMC,CamperVan,20-10-2024 18:52:58,20-10-2024 18:52:58,RUNNING,FMB920,7,352016709170880,3452173,--,--,ON,--,156,--,13.41,--,ON,"Panchvati, Ambadi Rd, Vishal Nagar, Vasai West, Vasai-Virar, Maharashtra (SE)"
MH48BM9473,--,RTSVVMC,19.47423,72.8288433,ON,RTSVVMC,CamperVan,20-10-2024 18:50:57,20-10-2024 18:50:58,RUNNING,FMB920,6,352592572735223,19052428,--,--,ON,--,288,--,13.3,--,ON,"Jivdani Hindu Hotel, Virar East, Virar, Maharashtra (NE)"
MH48BM9475,--,MEDICAL DEPT,19.4197633,72.822655,ON,I,CamperVan,20-10-2024 18:50:09,20-10-2024 18:50:10,STOP,FMB920,0,352592571522754,15358023,--,--,OFF,--,202,--,12.84,--,ON,"Alliance Hospital, Tulinj Rd, Near Atma Vallabh Society, Moregaon Talao, Nalasopara East, Nala Sopar"
MH48BM7147,--,MEDICAL DEPT,19.42233,72.8241899,ON,I,CamperVan,20-10-2024 18:50:55,20-10-2024 18:50:56,RUNNING,FMB920,0,352592572734838,6926328,--,--,ON,--,237,--,13.59,--,ON,"Krishna retail,, Sainath Nagar, Ambawadi, Nalasopara East, Nala Sopara, Maharashtra (NE)"
MH48BM6897,--,RTSVVMC,19.3448633,72.81025,ON,RTSVVMC,CamperVan,20-10-2024 18:51:01,20-10-2024 18:51:01,RUNNING,FMB920,9,352592571470525,8280713,--,--,ON,--,25,--,13.96,--,ON,"Aao Khao, Sagarsheth-Mulgaon Church Rd, Ali Villa, Vasai West, Vasai-Virar, Maharashtra (SE)"
MH48BM6845,--,RTSVVMC,19.42157,72.82189,ON,RTSVVMC,CamperVan,20-10-2024 18:50:58,20-10-2024 18:50:59,RUNNING,FMB920,9,352016705797793,2953732,0.88 km from Sai Children School,--,ON,--,46,--,13.34,--,ON,"Shree Krishna Matching Centre, Mohan nivas, Tulinj Rd, Moregaon Talao, Nalasopara East, Nala Sopara, Maharashtra (NW)"
MH48CQ0649,--,SWM,19.3913899,72.8297833,ON,F,Car,20-10-2024 18:50:30,20-10-2024 18:50:31,STOP,FMB920,0,352016706569464,2988279,--,--,OFF,--,0,--,12.85,--,ON,"ABC Centre Vasai East, Vasai, MESEB Colony, Vasai East, Vasai-Virar, Maharashtra (SE)"
MH02CE8389,--,RTSVVMC,19.4384316,72.8232533,ON,RTSVVMC,CamperVan,20-10-2024 18:50:57,20-10-2024 18:50:58,IDLE,FMB920,0,352016706570223,6906345,0.75 km from Dream Tower,--,ON,--,358,--,14.19,--,ON,"Sidaba Devi Mandir, Rock Garden Society,, Ekvira Darshan, Nalasopara East, Nala Sopara, Maharashtra (NE)"
5755120532380,--,RTSVVMC,19.4504166,72.8048733,ON,RTSVVMC,CamperVan,20-10-2024 18:50:18,20-10-2024 18:50:18,STOP,FMB920,0,352016706554110,8942814,"1.01 km from GAGANGIRI COMP(RANPADA), BOLINJ, VIRAR (W)",--,OFF,--,158,--,13.03,--,ON,"Highway Phata, Kamanwala Nagar, Sheetal Nagar, Virar West, Virar, Maharashtra (NW)"
MH48C0080,--,SWM,19.4504749,72.8048483,ON,A,Forklift,20-10-2024 18:50:34,20-10-2024 18:50:35,STOP,FMB920,0,352016706554029,4908549,2.57 km from Raj palace masjid,--,OFF,--,326,--,12.62,--,ON,"Highway Phata, Kamanwala Nagar, Sheetal Nagar, Virar West, Virar, Maharashtra (NW)"
5755120532311,--,RTSVVMC,19.393335,72.8305066,ON,RTSVVMC,CamperVan,20-10-2024 18:50:56,20-10-2024 18:50:56,RUNNING,FMB920,11,352016709170880,3451479,--,--,ON,--,218,--,13.45,--,ON,"Mithagar, Vasai East Salt Plant, Vasai East, Vasai-Virar, Maharashtra (SW)"
MH48AY241 Z10,--,SWM,19.4313833,72.8729716,ON,A,Compactor,20-10-2024 18:50:37,20-10-2024 18:50:37,IDLE,FMB920,0,352016706670932,6657719,--,--,ON,--,125,--,27.63,--,ON,"Golden Quadrilateral, Dhaniv, Maharashtra (SW)"
MH48BM9473,--,RTSVVMC,19.4739716,72.8294966,ON,RTSVVMC,CamperVan,20-10-2024 18:49:55,20-10-2024 18:49:56,RUNNING,FMB920,7,352592572735223,19052352,--,--,ON,--,297,--,13.27,--,ON,"Bhoida Pada, Virar East, Virar, Maharashtra (SE)"
MH48BM9475,--,MEDICAL DEPT,19.4197966,72.822685,ON,I,CamperVan,20-10-2024 18:49:59,20-10-2024 18:50:00,STOP,FMB920,0,352592571522754,15358023,--,--,OFF,--,202,--,12.84,--,ON,"Alliance Hospital, Tulinj Rd, Near Atma Vallabh Society, Moregaon Talao, Nalasopara East, Nala Sopar"
MH48BM7147,--,MEDICAL DEPT,19.4224599,72.8244216,ON,I,CamperVan,20-10-2024 18:50:02,20-10-2024 18:50:02,RUNNING,FMB920,8,352592572734838,6926321,--,--,ON,--,255,--,13.62,--,ON,"Tulinj Rd, Sainath Nagar, Ambawadi, Nalasopara East, Nala Sopara, Maharashtra (SW)"
MH48BM6995,--,MEDICAL DEPT,19.398245,72.8402433,ON,E,CamperVan,20-10-2024 18:49:32,20-10-2024 18:49:33,STOP,FMB920,0,352016708029806,2617188,--,--,OFF,--,0,--,12.47,--,ON,"Grishma Garden Marriage hall and Ground, behind balaji hotel, Gokhivare, Golani Naka, Vasai East, Vasai-Virar, Maharashtra (NE)"
MH48BM6897,--,RTSVVMC,19.3420183,72.81036,ON,RTSVVMC,CamperVan,20-10-2024 18:49:58,20-10-2024 18:49:59,RUNNING,FMB920,15,352592571470525,8280331,--,--,ON,--,97,--,13.99,--,ON,"St Gonsalo Garcia College, YMCA Cricket Ground, Station Rd, Behind Gaon, Ali Villa, Vasai West, Vasai-Virar, Maharashtra (SE)"
MH48BM6845,--,RTSVVMC,19.4214616,72.821555,ON,RTSVVMC,CamperVan,20-10-2024 18:50:01,20-10-2024 18:50:02,RUNNING,FMB920,6,352016705797793,2953683,0.89 km from U. S. School,--,ON,--,46,--,13.37,--,ON,"Nalasopara Flyover, Moregaon Talao, Nalasopara East, Nala Sopara, Maharashtra (NE)"
MH28D3300 Z12,--,SWM,19.4301366,72.8487133,ON,F,Forklift,20-10-2024 18:49:34,20-10-2024 18:49:35,STOP,FMB920,0,352016706590817,5607439,--,--,OFF,--,299,--,12.38,--,ON,"Sai Ram Mandir, Hawai Pada, Nalasopara East, Bilalpada, Maharashtra (SE)"
MH02CE8389,--,RTSVVMC,19.4384099,72.82324,ON,RTSVVMC,CamperVan,20-10-2024 18:49:56,20-10-2024 18:49:57,IDLE,FMB920,0,352016706570223,6906332,0.75 km from Dream Tower,--,ON,--,28,--,14.18,--,ON,"Sidaba Devi Mandir, Rock Garden Society,, Ekvira Darshan, Nalasopara East, Nala Sopara, Maharashtra (NE)"
5755120532380,--,RTSVVMC,19.4504166,72.8048733,ON,RTSVVMC,CamperVan,20-10-2024 18:49:54,20-10-2024 18:49:55,STOP,FMB920,0,352016706554110,8942814,"1.01 km from GAGANGIRI COMP(RANPADA), BOLINJ, VIRAR (W)",--,OFF,--,158,--,13.04,--,ON,"Highway Phata, Kamanwala Nagar, Sheetal Nagar, Virar West, Virar, Maharashtra (NW)"
5755120532311,--,RTSVVMC,19.3961066,72.832625,ON,RTSVVMC,CamperVan,20-10-2024 18:49:59,20-10-2024 18:50:00,RUNNING,FMB920,32,352016709170880,3451084,--,--,ON,--,240,--,13.37,--,ON,"Ambadi Rd, Vasai East Salt Plant, Vasai East, Vasai-Virar, Maharashtra (NE)"
MH48C0287,--,SWM,19.4504466,72.8046916,ON,A,Crane,20-10-2024 18:49:07,20-10-2024 18:49:08,STOP,FMB920,0,352016707298055,7276102,2.57 km from Raj palace masjid,--,OFF,--,256,--,13.05,--,ON,"Highway Phata, Kamanwala Nagar, Sheetal Nagar, Virar West, Virar, Maharashtra (NW)"
MH48BM9473,--,RTSVVMC,19.4731133,72.8310666,ON,RTSVVMC,CamperVan,20-10-2024 18:47:57,20-10-2024 18:47:57,RUNNING,FMB920,0,352592572735223,19052148,--,--,ON,--,251,--,13.36,--,ON,"Krishna Complex, Chandansar, Virar, Maharashtra (SW)"
MH48BM9475,--,MEDICAL DEPT,19.4208733,72.820235,ON,I,CamperVan,20-10-2024 18:47:52,20-10-2024 18:47:52,RUNNING,FMB920,6,352592571522754,15357685,--,--,ON,--,247,--,13.32,--,ON,"Nalasopara Flyover, Oswal Nagari, Nalasopara East, Nala Sopara, Maharashtra (NE)"
MH48CB0137,--,MEDICAL DEPT,19.0915149,72.84511,ON,C,CamperVan,20-10-2024 18:47:57,20-10-2024 18:47:58,RUNNING,FMB920,51,352592572734754,8950761,--,--,ON,--,58,--,13.73,--,ON,"9, Navpada, Kothu Wadi, Santacruz West, Mumbai, Maharashtra (SW)"
MH48BM7147,--,MEDICAL DEPT,19.4226483,72.824945,ON,I,CamperVan,20-10-2024 18:47:58,20-10-2024 18:47:58,RUNNING,FMB920,0,352592572734838,6926235,--,--,ON,--,236,--,13.59,--,ON,"Apex Boot Bazar, Damodar Nagar, Nalasopara East, Nala Sopara, Maharashtra (SW)"
MH48BM6897,--,RTSVVMC,19.3392533,72.8086366,ON,RTSVVMC,CamperVan,20-10-2024 18:47:59,20-10-2024 18:47:59,STOP,FMB920,0,352592571470525,8279725,--,--,OFF,--,218,--,13.06,--,ON,"The Lemon Grass, Shop no. 9, Victor Heights, Near G. G. College, Koliwada, Vasai West, Vasai-Virar, Maharashtra (NE)"
MH48BM6845,--,RTSVVMC,19.4211649,72.82076,ON,RTSVVMC,CamperVan,20-10-2024 18:48:00,20-10-2024 18:48:00,RUNNING,FMB920,5,352016705797793,2953576,0.9 km from U. S. School,--,ON,--,64,--,13.44,--,ON,"Atharva Hospital, Nalasopara Flyover Underpass Rd, Moregaon Talao, Oswal Nagari, Nalasopara East, Na"
MH02CE8389,--,RTSVVMC,19.4384099,72.82324,ON,RTSVVMC,CamperVan,20-10-2024 18:47:57,20-10-2024 18:47:57,IDLE,FMB920,0,352016706570223,6906332,0.75 km from Dream Tower,--,ON,--,28,--,14.17,--,ON,"Sidaba Devi Mandir, Rock Garden Society,, Ekvira Darshan, Nalasopara East, Nala Sopara, Maharashtra (NE)"
5755120532311,--,RTSVVMC,19.39914,72.83917,ON,RTSVVMC,CamperVan,20-10-2024 18:47:52,20-10-2024 18:47:53,RUNNING,FMB920,6,352016709170880,3450315,--,--,ON,--,268,--,13.4,--,ON,"A-203, Gokhivare Rd, Golani Naka, Vasai East, Vasai-Virar, Maharashtra (NW)"
MH48BM9473,--,RTSVVMC,19.4731116,72.831015,ON,RTSVVMC,CamperVan,20-10-2024 18:46:45,20-10-2024 18:46:45,STOP,FMB920,0,352592572735223,19052148,--,--,OFF,--,203,--,12.76,--,ON,"Krishna Complex, Chandansar, Virar, Maharashtra (SW)"
MH48BM9475,--,MEDICAL DEPT,19.42105,72.82065,ON,I,CamperVan,20-10-2024 18:46:58,20-10-2024 18:46:58,RUNNING,FMB920,0,352592571522754,15357623,--,--,ON,--,138,--,13.39,--,ON,"Atharva Hospital, Nalasopara Flyover Underpass Rd, Moregaon Talao, Oswal Nagari, Nalasopara East, Na"
MH48CB0137,--,MEDICAL DEPT,19.08626,72.8450166,ON,C,CamperVan,20-10-2024 18:46:55,20-10-2024 18:46:55,RUNNING,FMB920,44,352592572734754,8950060,--,--,ON,--,319,--,13.78,--,ON,"Oil and Natural Gas Corporation Limited, 142, Service Rd, Sen Nagar, Santacruz East, Mumbai, Maharashtra (NE)"
MH48BM7147,--,MEDICAL DEPT,19.4229283,72.8252783,ON,I,CamperVan,20-10-2024 18:47:00,20-10-2024 18:47:00,RUNNING,FMB920,0,352592572734838,6926188,--,--,ON,--,224,--,13.57,--,ON,"Apex Boot Bazar, Damodar Nagar, Nalasopara East, Nala Sopara, Maharashtra (NE)"
MH48BM6897,--,RTSVVMC,19.3392533,72.8086366,ON,RTSVVMC,CamperVan,20-10-2024 18:46:53,20-10-2024 18:46:53,STOP,FMB920,0,352592571470525,8279725,--,--,OFF,--,218,--,13.06,--,ON,"The Lemon Grass, Shop no. 9, Victor Heights, Near G. G. College, Koliwada, Vasai West, Vasai-Virar, Maharashtra (NE)"
MH48BM6845,--,RTSVVMC,19.4210883,72.8204483,ON,RTSVVMC,CamperVan,20-10-2024 18:46:53,20-10-2024 18:46:53,RUNNING,FMB920,7,352016705797793,2953531,0.9 km from U. S. School,--,ON,--,28,--,13.26,--,ON,"Atharva Hospital, Nalasopara Flyover Underpass Rd, Moregaon Talao, Oswal Nagari, Nalasopara East, Na"
MH48J0367,--,FIRE DEPT,19.4053816,72.82793,ON,D,Corner Fire,20-10-2024 18:46:40,20-10-2024 18:46:40,STOP,FMB920,0,352016706492725,1287163,--,--,OFF,--,0,--,12.53,--,ON,"VVMC Fire Brigade, Agrawal Nagri, Yashvant Viva Twp, Nalasopara East, Nala Sopara, Maharashtra (SE)"
MH02CE8389,--,RTSVVMC,19.4384099,72.82324,ON,RTSVVMC,CamperVan,20-10-2024 18:46:56,20-10-2024 18:46:57,IDLE,FMB920,0,352016706570223,6906332,0.75 km from Dream Tower,--,ON,--,28,--,14.19,--,ON,"Sidaba Devi Mandir, Rock Garden Society,, Ekvira Darshan, Nalasopara East, Nala Sopara, Maharashtra (NE)"
